file,name,id,page,row,col,needs_name
bus-side-wo72.svg,bus-side-wo72,SCAN0063_r05_c01,SCAN0063,5,1,0
bus-side-o64.svg,bus-side-o64,SCAN0063_r05_c02,SCAN0063,5,2,0
bus-side-iata.svg,bus-side-iata,SCAN0063_r05_c03,SCAN0063,5,3,0
bus-side-tc.svg,bus-side-tc,SCAN0063_r05_c04,SCAN0063,5,4,0
bus-side-x67.svg,bus-side-x67,SCAN0063_r06_c01,SCAN0063,6,1,0
bus-side-framed-icao.svg,bus-side-framed-icao,SCAN0063_r06_c02,SCAN0063,6,2,0
bus-side-rounded-ata.svg,bus-side-rounded-ata,SCAN0063_r06_c03,SCAN0063,6,3,0
bus-side-rounded-dfw.svg,bus-side-rounded-dfw,SCAN0063_r06_c04,SCAN0063,6,4,0
bus-side-rounded.svg,bus-side-rounded,SCAN0064_r01_c01,SCAN0064,1,1,0
bus-side-circle-sta.svg,bus-side-circle-sta,SCAN0064_r01_c02,SCAN0064,1,2,0
bus-side-outline-wide.svg,bus-side-outline-wide,SCAN0064_r01_c03,SCAN0064,1,3,0
bus-side-outline-framed.svg,bus-side-outline-framed,SCAN0064_r01_c04,SCAN0064,1,4,0
bus-side-outline-2.svg,bus-side-outline-2,SCAN0064_r01_c05,SCAN0064,1,5,0
bus-side-rounded-2.svg,bus-side-rounded-2,SCAN0064_r02_c01,SCAN0064,2,1,0
bus-side-negative-x70.svg,bus-side-negative-x70,SCAN0064_r02_c02,SCAN0064,2,2,0
bus-side-negative-rounded-nrr.svg,bus-side-negative-rounded-nrr,SCAN0064_r02_c03,SCAN0064,2,3,0
van-side-negative-ta.svg,van-side-negative-ta,SCAN0064_r02_c04,SCAN0064,2,4,0
bus-side-negative-circle-o68.svg,bus-side-negative-circle-o68,SCAN0064_r02_c05,SCAN0064,2,5,0
bus-front-text-outline.svg,bus-front-text-outline,SCAN0064_r03_c01,SCAN0064,3,1,0
bus-front-sign-sp.svg,bus-front-sign-sp,SCAN0064_r03_c02,SCAN0064,3,2,0
bus-front-negative-port.svg,bus-front-negative-port,SCAN0064_r03_c03,SCAN0064,3,3,0
bus-front-negative-pg.svg,bus-front-negative-pg,SCAN0064_r03_c04,SCAN0064,3,4,0
bus-front-negative-rounded-nps.svg,bus-front-negative-rounded-nps,SCAN0064_r03_c05,SCAN0064,3,5,0
bus-side-rounded-3.svg,bus-side-rounded-3,SCAN0064_r04_c01,SCAN0064,4,1,0
car-bus-combo-dfw.svg,car-bus-combo-dfw,SCAN0064_r06_c01,SCAN0064,6,1,0
taxi-bus-combo-dot74.svg,taxi-bus-combo-dot74,SCAN0064_r06_c02,SCAN0064,6,2,0
train-side-pg.svg,train-side-pg,SCAN0064_r07_c01,SCAN0064,7,1,0
train-side-platform-sp.svg,train-side-platform-sp,SCAN0064_r07_c02,SCAN0064,7,2,0
train-front-o72.svg,train-front-o72,SCAN0064_r07_c03,SCAN0064,7,3,0
tram-front-o72.svg,tram-front-o72,SCAN0064_r07_c04,SCAN0064,7,4,0
train-station-clock-uic.svg,train-station-clock-uic,SCAN0065_r01_c01,SCAN0065,1,1,0
train-side-rounded-icao.svg,train-side-rounded-icao,SCAN0065_r01_c02,SCAN0065,1,2,0
tram-side-x70.svg,tram-side-x70,SCAN0065_r01_c03,SCAN0065,1,3,0
tram-side-framed-nrr.svg,tram-side-framed-nrr,SCAN0065_r01_c04,SCAN0065,1,4,0
train-side-small-dot74.svg,train-side-small-dot74,SCAN0065_r02_c01,SCAN0065,2,1,0
airplane-side-outline.svg,airplane-side-outline,SCAN0065_r03_c01,SCAN0065,3,1,0
airplane-side-pg.svg,airplane-side-pg,SCAN0065_r03_c02,SCAN0065,3,2,0
airplane-side-rounded-nps.svg,airplane-side-rounded-nps,SCAN0065_r03_c03,SCAN0065,3,3,0
airplane-side-rounded-adv.svg,airplane-side-rounded-adv,SCAN0065_r03_c04,SCAN0065,3,4,0
airplane-side-uic.svg,airplane-side-uic,SCAN0065_r04_c01,SCAN0065,4,1,0
airplane-side-framed-nrr.svg,airplane-side-framed-nrr,SCAN0065_r04_c02,SCAN0065,4,2,0
airplane-side-dot.svg,airplane-side-dot,SCAN0065_r04_c03,SCAN0065,4,3,0
airplane-side-rounded-dot74.svg,airplane-side-rounded-dot74,SCAN0065_r04_c04,SCAN0065,4,4,0
helicopter-side-sp.svg,helicopter-side-sp,SCAN0065_r05_c01,SCAN0065,5,1,0
helicopter-side-o72.svg,helicopter-side-o72,SCAN0065_r05_c02,SCAN0065,5,2,0
helicopter-side-rounded-dfw.svg,helicopter-side-rounded-dfw,SCAN0065_r05_c03,SCAN0065,5,3,0
helicopter-side-rounded-adv.svg,helicopter-side-rounded-adv,SCAN0065_r05_c04,SCAN0065,5,4,0
helicopter-side-rounded-2.svg,helicopter-side-rounded-2,SCAN0065_r06_c01,SCAN0065,6,1,0
boat-cargo-sp.svg,boat-cargo-sp,SCAN0066_r01_c01,SCAN0066,1,1,0
ferry-side-uic.svg,ferry-side-uic,SCAN0066_r01_c02,SCAN0066,1,2,0
boat-passenger-x67.svg,boat-passenger-x67,SCAN0066_r01_c03,SCAN0066,1,3,0
ferry-negative-pg.svg,ferry-negative-pg,SCAN0066_r01_c04,SCAN0066,1,4,0
ferry-small-dot74.svg,ferry-small-dot74,SCAN0066_r02_c01,SCAN0066,2,1,0
car-rental-key-tag-tc.svg,car-rental-key-tag-tc,SCAN0066_r03_c01,SCAN0066,3,1,0
car-rental-key-tag-circle-sta.svg,car-rental-key-tag-circle-sta,SCAN0066_r03_c02,SCAN0066,3,2,0
car-rental-key-dots-car-dfw.svg,car-rental-key-dots-car-dfw,SCAN0066_r03_c03,SCAN0066,3,3,0
car-rental-car-key-rounded-adv.svg,car-rental-car-key-rounded-adv,SCAN0066_r03_c04,SCAN0066,3,4,0
car-rental-key-negative-pg.svg,car-rental-key-negative-pg,SCAN0066_r04_c01,SCAN0066,4,1,0
car-rental-key-negative-ta.svg,car-rental-key-negative-ta,SCAN0066_r04_c02,SCAN0066,4,2,0
car-rental-front-key-baa-adca.svg,car-rental-front-key-baa-adca,SCAN0066_r04_c03,SCAN0066,4,3,0
car-rental-front-key-port.svg,car-rental-front-key-port,SCAN0066_r04_c04,SCAN0066,4,4,0
car-rental-hand-key-icao.svg,car-rental-hand-key-icao,SCAN0066_r05_c01,SCAN0066,5,1,0
car-rental-gas-nozzle-nrr.svg,car-rental-gas-nozzle-nrr,SCAN0066_r05_c02,SCAN0066,5,2,0
car-rental-booth-uic.svg,car-rental-booth-uic,SCAN0066_r05_c03,SCAN0066,5,3,0
car-rental-key-front-rounded-dot74.svg,car-rental-key-front-rounded-dot74,SCAN0066_r05_c04,SCAN0066,5,4,0
dining-spoon-fork-sp.svg,dining-spoon-fork-sp,SCAN0066_r06_c01,SCAN0066,6,1,0
dining-crossed-utensils-iata.svg,dining-crossed-utensils-iata,SCAN0066_r06_c02,SCAN0066,6,2,0
dining-crossed-utensils-uic.svg,dining-crossed-utensils-uic,SCAN0066_r06_c03,SCAN0066,6,3,0
dining-crossed-utensils-framed-icao.svg,dining-crossed-utensils-framed-icao,SCAN0066_r06_c04,SCAN0066,6,4,0
dining-negative-rounded-nrr.svg,dining-negative-rounded-nrr,SCAN0067_r01_c01,SCAN0067,1,1,0
dining-fork-knife-port.svg,dining-fork-knife-port,SCAN0067_r01_c02,SCAN0067,1,2,0
dining-fork-knife-rounded-adv.svg,dining-fork-knife-rounded-adv,SCAN0067_r01_c03,SCAN0067,1,3,0
dining-negative-pg.svg,dining-negative-pg,SCAN0067_r01_c04,SCAN0067,1,4,0
dining-fork-knife-spoon-adca.svg,dining-fork-knife-spoon-adca,SCAN0067_r02_c01,SCAN0067,2,1,0
dining-fork-knife-spoon-rounded-dfw.svg,dining-fork-knife-spoon-rounded-dfw,SCAN0067_r02_c02,SCAN0067,2,2,0
dining-fork-knife-spoon-circle-sta.svg,dining-fork-knife-spoon-circle-sta,SCAN0067_r02_c03,SCAN0067,2,3,0
dining-plate-circle-pg.svg,dining-plate-circle-pg,SCAN0067_r02_c04,SCAN0067,2,4,0
dining-plate-circle-wo72.svg,dining-plate-circle-wo72,SCAN0067_r03_c01,SCAN0067,3,1,0
dining-plate-negative-circle-o68.svg,dining-plate-negative-circle-o68,SCAN0067_r03_c02,SCAN0067,3,2,0
dining-plate-negative-rounded-nps.svg,dining-plate-negative-rounded-nps,SCAN0067_r03_c03,SCAN0067,3,3,0
dining-plate-double-ring.svg,dining-plate-double-ring,SCAN0067_r03_c04,SCAN0067,3,4,0
dining-plate-solid-x67.svg,dining-plate-solid-x67,SCAN0067_r04_c01,SCAN0067,4,1,0
dining-plate-outline-o72.svg,dining-plate-outline-o72,SCAN0067_r04_c02,SCAN0067,4,2,0
dining-plate-negative-kfai.svg,dining-plate-negative-kfai,SCAN0067_r04_c03,SCAN0067,4,3,0
dining-fork-knife-rounded-dot74.svg,dining-fork-knife-rounded-dot74,SCAN0067_r04_c04,SCAN0067,4,4,0
coffee-cup-saucer-x67.svg,coffee-cup-saucer-x67,SCAN0067_r05_c01,SCAN0067,5,1,0
coffee-cup-small-saucer-tc.svg,coffee-cup-small-saucer-tc,SCAN0067_r05_c02,SCAN0067,5,2,0
coffee-cup-baa-adca.svg,coffee-cup-baa-adca,SCAN0067_r05_c03,SCAN0067,5,3,0
coffee-cup-saucer-o64.svg,coffee-cup-saucer-o64,SCAN0067_r05_c04,SCAN0067,5,4,0
coffee-cup-saucer-o72.svg,coffee-cup-saucer-o72,SCAN0067_r06_c01,SCAN0067,6,1,0
coffee-cup-large-iata.svg,coffee-cup-large-iata,SCAN0067_r06_c02,SCAN0067,6,2,0
coffee-cup-rounded-dfw.svg,coffee-cup-rounded-dfw,SCAN0067_r06_c03,SCAN0067,6,3,0
coffee-cup-rounded-adv.svg,coffee-cup-rounded-adv,SCAN0067_r06_c04,SCAN0067,6,4,0
coffee-cup-saucer-rounded-nrr.svg,coffee-cup-saucer-rounded-nrr,SCAN0068_r01_c01,SCAN0068,1,1,0
coffee-cup-saucer-negative-kfai.svg,coffee-cup-saucer-negative-kfai,SCAN0068_r01_c02,SCAN0068,1,2,0
coffee-cup-saucer-negative-small.svg,coffee-cup-saucer-negative-small,SCAN0068_r01_c03,SCAN0068,1,3,0
coffee-cup-saucer-wide-ta.svg,coffee-cup-saucer-wide-ta,SCAN0068_r01_c04,SCAN0068,1,4,0
coffee-steam-circle-sta.svg,coffee-steam-circle-sta,SCAN0068_r01_c05,SCAN0068,1,5,0
coffee-cup-port.svg,coffee-cup-port,SCAN0068_r02_c01,SCAN0068,2,1,0
coffee-mug-negative-pg.svg,coffee-mug-negative-pg,SCAN0068_r02_c02,SCAN0068,2,2,0
coffee-mug-negative-handle-pg2.svg,coffee-mug-negative-handle-pg2,SCAN0068_r02_c03,SCAN0068,2,3,0
espresso-spoon-circle-wo72.svg,espresso-spoon-circle-wo72,SCAN0068_r02_c04,SCAN0068,2,4,0
dining-plate-fork-spoon-circle-dfw.svg,dining-plate-fork-spoon-circle-dfw,SCAN0068_r02_c05,SCAN0068,2,5,0
coffee-cup-saucer-bracket.svg,coffee-cup-saucer-bracket,SCAN0068_r03_c01,SCAN0068,3,1,1
cocktail-glass-circle-sta.svg,cocktail-glass-circle-sta,SCAN0068_r05_c01,SCAN0068,5,1,0
wine-glass-baa-adca.svg,wine-glass-baa-adca,SCAN0068_r05_c02,SCAN0068,5,2,0
martini-glass-port.svg,martini-glass-port,SCAN0068_r05_c03,SCAN0068,5,3,0
martini-glass-olive-rounded-dfw.svg,martini-glass-olive-rounded-dfw,SCAN0068_r06_c01,SCAN0068,6,1,0
cocktail-glass-negative-pg.svg,cocktail-glass-negative-pg,SCAN0068_r06_c02,SCAN0068,6,2,0
drinks-glass-wine-icao.svg,drinks-glass-wine-icao,SCAN0068_r06_c03,SCAN0068,6,3,0
gift-box-o72.svg,gift-box-o72,SCAN0069_r01_c01,SCAN0069,1,1,0
gift-box-ribbon-o64.svg,gift-box-ribbon-o64,SCAN0069_r01_c02,SCAN0069,1,2,0
gift-box-circle-sta.svg,gift-box-circle-sta,SCAN0069_r01_c03,SCAN0069,1,3,0
gift-box-negative-pg.svg,gift-box-negative-pg,SCAN0069_r01_c04,SCAN0069,1,4,0
gift-box-negative-circle-o68.svg,gift-box-negative-circle-o68,SCAN0069_r02_c01,SCAN0069,2,1,0
gift-box-blocky-wo72.svg,gift-box-blocky-wo72,SCAN0069_r02_c02,SCAN0069,2,2,0
gift-box-rounded-dfw.svg,gift-box-rounded-dfw,SCAN0069_r02_c03,SCAN0069,2,3,0
duty-free-items-dfw.svg,duty-free-items-dfw,SCAN0069_r02_c04,SCAN0069,2,4,0
book-open-o72.svg,book-open-o72,SCAN0069_r03_c01,SCAN0069,3,1,0
book-open-negative-pg.svg,book-open-negative-pg,SCAN0069_r03_c02,SCAN0069,3,2,0
book-closed-rounded-nrr.svg,book-closed-rounded-nrr,SCAN0069_r03_c03,SCAN0069,3,3,0
books-stack-open-tc.svg,books-stack-open-tc,SCAN0069_r03_c04,SCAN0069,3,4,0
luggage-scale-baa.svg,luggage-scale-baa,SCAN0069_r04_c01,SCAN0069,4,1,0
luggage-scale-adca.svg,luggage-scale-adca,SCAN0069_r04_c02,SCAN0069,4,2,0
luggage-scale-dial-port.svg,luggage-scale-dial-port,SCAN0069_r04_c03,SCAN0069,4,3,0
luggage-scale-framed-icao.svg,luggage-scale-framed-icao,SCAN0069_r04_c04,SCAN0069,4,4,0
luggage-scale-simple-o72.svg,luggage-scale-simple-o72,SCAN0069_r05_c01,SCAN0069,5,1,0
luggage-scale-negative-nrr.svg,luggage-scale-negative-nrr,SCAN0069_r05_c02,SCAN0069,5,2,0
luggage-scale-tc.svg,luggage-scale-tc,SCAN0069_r05_c03,SCAN0069,5,3,0
porter-luggage-arrow-sta.svg,porter-luggage-arrow-sta,SCAN0069_r05_c04,SCAN0069,5,4,0
directional-arrow-circle.svg,directional-arrow-circle,SCAN0070_r01_c01,SCAN0070,1,1,1
baggage-check-in-airplane-dfw.svg,baggage-check-in-airplane-dfw,SCAN0070_r01_c02,SCAN0070,1,2,0
baggage-icon-small-dot74.svg,baggage-icon-small-dot74,SCAN0070_r01_c03,SCAN0070,1,3,0
customs-check-icao.svg,customs-check-icao,SCAN0070_r02_c01,SCAN0070,2,1,0
baggage-drop-couple-dfw.svg,baggage-drop-couple-dfw,SCAN0070_r02_c02,SCAN0070,2,2,0
baggage-checkin-family-ata.svg,baggage-checkin-family-ata,SCAN0070_r02_c03,SCAN0070,2,3,0
olympic-baggage-o64.svg,olympic-baggage-o64,SCAN0070_r02_c04,SCAN0070,2,4,0
ticket-hand-o72.svg,ticket-hand-o72,SCAN0070_r03_c02,SCAN0070,3,2,0
tickets-numbered-uic.svg,tickets-numbered-uic,SCAN0070_r03_c03,SCAN0070,3,3,0
tickets-numbered-negative-nrr.svg,tickets-numbered-negative-nrr,SCAN0070_r03_c04,SCAN0070,3,4,0
money-ticket-hands.svg,money-ticket-hands,SCAN0070_r03_c05,SCAN0070,3,5,0
porter-arrow-luggage-dfw.svg,porter-arrow-luggage-dfw,SCAN0070_r04_c01,SCAN0070,4,1,0
porter-arrow-luggage-circle-sta.svg,porter-arrow-luggage-circle-sta,SCAN0070_r04_c02,SCAN0070,4,2,0
porter-arrow-luggage-oval-ata.svg,porter-arrow-luggage-oval-ata,SCAN0070_r04_c03,SCAN0070,4,3,0
luggage-conveyor-baa.svg,luggage-conveyor-baa,SCAN0070_r04_c04,SCAN0070,4,4,0
luggage-tag-conveyor-dfw.svg,luggage-tag-conveyor-dfw,SCAN0070_r05_c02,SCAN0070,5,2,0
luggage-tag-hand-adca.svg,luggage-tag-hand-adca,SCAN0070_r05_c03,SCAN0070,5,3,0
luggage-tag-conveyor-arrow-uic.svg,luggage-tag-conveyor-arrow-uic,SCAN0070_r05_c04,SCAN0070,5,4,0
luggage-solo-dots-o72.svg,luggage-solo-dots-o72,SCAN0070_r05_c05,SCAN0070,5,5,0
luggage-suitcase-ta.svg,luggage-suitcase-ta,SCAN0071_r01_c01,SCAN0071,1,1,0
luggage-suitcase-rounded-adv.svg,luggage-suitcase-rounded-adv,SCAN0071_r01_c02,SCAN0071,1,2,0
luggage-suitcase-negative-pg.svg,luggage-suitcase-negative-pg,SCAN0071_r01_c03,SCAN0071,1,3,0
luggage-tag-outline.svg,luggage-tag-outline,SCAN0071_r01_c04,SCAN0071,1,4,0
luggage-double-tag.svg,luggage-double-tag,SCAN0071_r02_c01,SCAN0071,2,1,0
luggage-suitcase-rounded-2.svg,luggage-suitcase-rounded-2,SCAN0071_r02_c02,SCAN0071,2,2,0
no-baggage-circle-baa.svg,no-baggage-circle-baa,SCAN0071_r04_c01,SCAN0071,4,1,0
customs-declaration-zoll-uic.svg,customs-declaration-zoll-uic,SCAN0071_r04_c02,SCAN0071,4,2,0
customs-declaration-zoll-rounded-adv.svg,customs-declaration-zoll-rounded-adv,SCAN0071_r04_c03,SCAN0071,4,3,0
customs-eagle-luggage.svg,customs-eagle-luggage,SCAN0071_r04_c04,SCAN0071,4,4,0
customs-officer-desk-o72.svg,customs-officer-desk-o72,SCAN0071_r05_c01,SCAN0071,5,1,0
customs-officer-passport-tc.svg,customs-officer-passport-tc,SCAN0071_r05_c02,SCAN0071,5,2,0
customs-officer-small-dot74.svg,customs-officer-small-dot74,SCAN0071_r05_c03,SCAN0071,5,3,0
nightstick-baton-pg.svg,nightstick-baton-pg,SCAN0071_r06_c01,SCAN0071,6,1,0
customs-eagle-fist-dfw.svg,customs-eagle-fist-dfw,SCAN0071_r06_c02,SCAN0071,6,2,0
eagle-emblem-circle-sta.svg,eagle-emblem-circle-sta,SCAN0071_r06_c03,SCAN0071,6,3,0
eagle-emblem-rounded-ata.svg,eagle-emblem-rounded-ata,SCAN0071_r06_c04,SCAN0071,6,4,0
xray-scanner-machine.svg,xray-scanner-machine,SCAN0071_r07_c01,SCAN0071,7,1,1
immigration-officer-passport-framed.svg,immigration-officer-passport-framed,SCAN0071_r07_c02,SCAN0071,7,2,1
immigration-officer-small-dot74.svg,immigration-officer-small-dot74,SCAN0071_r07_c03,SCAN0071,7,3,0
smoking-hand-cigarette-o72.svg,smoking-hand-cigarette-o72,SCAN0072_r01_c01,SCAN0072,1,1,0
no-smoking-hand-x70.svg,no-smoking-hand-x70,SCAN0072_r01_c02,SCAN0072,1,2,0
no-smoking-diagonal-port.svg,no-smoking-diagonal-port,SCAN0072_r01_c03,SCAN0072,1,3,0
no-smoking-diagonal-kfai.svg,no-smoking-diagonal-kfai,SCAN0072_r01_c04,SCAN0072,1,4,0
no-smoking-circle-adca.svg,no-smoking-circle-adca,SCAN0072_r02_c02,SCAN0072,2,2,0
no-smoking-circle-tc.svg,no-smoking-circle-tc,SCAN0072_r02_c03,SCAN0072,2,3,0
no-smoking-circle-pg.svg,no-smoking-circle-pg,SCAN0072_r02_c04,SCAN0072,2,4,0
no-smoking-circle-baa.svg,no-smoking-circle-baa,SCAN0072_r02_c05,SCAN0072,2,5,0
no-smoking-circle-ta.svg,no-smoking-circle-ta,SCAN0072_r03_c02,SCAN0072,3,2,0
no-smoking-circle-sta.svg,no-smoking-circle-sta,SCAN0072_r03_c03,SCAN0072,3,3,0
no-smoking-x-uic.svg,no-smoking-x-uic,SCAN0072_r03_c04,SCAN0072,3,4,0
no-smoking-x-rounded-adv.svg,no-smoking-x-rounded-adv,SCAN0072_r03_c05,SCAN0072,3,5,0
no-fire-match-x67.svg,no-fire-match-x67,SCAN0072_r04_c02,SCAN0072,4,2,0
no-fire-match-rounded-nps.svg,no-fire-match-rounded-nps,SCAN0072_r04_c03,SCAN0072,4,3,0
fire-hazard-triangle-ata.svg,fire-hazard-triangle-ata,SCAN0072_r04_c04,SCAN0072,4,4,0
no-smoking-pipe-circle-iata.svg,no-smoking-pipe-circle-iata,SCAN0072_r04_c05,SCAN0072,4,5,0
smoking-permitted-hand-x70.svg,smoking-permitted-hand-x70,SCAN0072_r06_c01,SCAN0072,6,1,0
cigarette-lit-kfai.svg,cigarette-lit-kfai,SCAN0072_r06_c02,SCAN0072,6,2,0
cigarette-smoke-pg.svg,cigarette-smoke-pg,SCAN0072_r06_c03,SCAN0072,6,3,0
cigarette-lit-plain.svg,cigarette-lit-plain,SCAN0072_r06_c04,SCAN0072,6,4,1
smoking-permitted-rounded.svg,smoking-permitted-rounded,SCAN0073_r01_c01,SCAN0073,1,1,1
no-smoking-symbol-nps.svg,no-smoking-symbol-nps,SCAN0073_r03_c01,SCAN0073,3,1,1
no-parking-r-rounded-dfw.svg,no-parking-r-rounded-dfw,SCAN0073_r03_c02,SCAN0073,3,2,0
parking-p-lined-o72.svg,parking-p-lined-o72,SCAN0073_r03_c03,SCAN0073,3,3,0
no-parking-r-circle-pg.svg,no-parking-r-circle-pg,SCAN0073_r03_c04,SCAN0073,3,4,0
parking-car-p-wo72.svg,parking-car-p-wo72,SCAN0073_r04_c01,SCAN0073,4,1,0
no-parking-car-circle-sta.svg,no-parking-car-circle-sta,SCAN0073_r04_c02,SCAN0073,4,2,0
parking-p-outline-o72.svg,parking-p-outline-o72,SCAN0073_r04_c03,SCAN0073,4,3,0
parking-p-shared-ata-dfw.svg,parking-p-shared-ata-dfw,SCAN0073_r04_c04,SCAN0073,4,4,0
parking-p-negative-pg.svg,parking-p-negative-pg,SCAN0073_r05_c01,SCAN0073,5,1,0
parking-p-negative-ta.svg,parking-p-negative-ta,SCAN0073_r05_c02,SCAN0073,5,2,0
parking-p-negative-rounded-nps.svg,parking-p-negative-rounded-nps,SCAN0073_r05_c03,SCAN0073,5,3,0
parking-p-negative-framed-nrr.svg,parking-p-negative-framed-nrr,SCAN0073_r05_c04,SCAN0073,5,4,0
parking-p-rounded.svg,parking-p-rounded,SCAN0073_r06_c01,SCAN0073,6,1,1
do-not-enter-circle.svg,do-not-enter-circle,SCAN0074_r01_c01,SCAN0074,1,1,1
do-not-enter-circle-pg.svg,do-not-enter-circle-pg,SCAN0074_r01_c02,SCAN0074,1,2,0
do-not-enter-framed-port.svg,do-not-enter-framed-port,SCAN0074_r01_c03,SCAN0074,1,3,0
do-not-enter-framed-iata.svg,do-not-enter-framed-iata,SCAN0074_r01_c04,SCAN0074,1,4,0
do-not-enter-rounded-dfw.svg,do-not-enter-rounded-dfw,SCAN0074_r02_c02,SCAN0074,2,2,0
stop-hand.svg,stop-hand,SCAN0074_r02_c03,SCAN0074,2,3,1
stop-hand-circle-kfai.svg,stop-hand-circle-kfai,SCAN0074_r02_c04,SCAN0074,2,4,0
no-pedestrians-crossing-circle-sta.svg,no-pedestrians-crossing-circle-sta,SCAN0074_r02_c05,SCAN0074,2,5,0
no-pedestrians-negative-circle-icao.svg,no-pedestrians-negative-circle-icao,SCAN0074_r03_c02,SCAN0074,3,2,0
no-entry-person-x-wo72.svg,no-entry-person-x-wo72,SCAN0074_r03_c03,SCAN0074,3,3,0
no-entry-person-x-diagonal-x70.svg,no-entry-person-x-diagonal-x70,SCAN0074_r03_c04,SCAN0074,3,4,0
no-entry-person-circle-uic.svg,no-entry-person-circle-uic,SCAN0074_r03_c05,SCAN0074,3,5,0
accessibility-circle-rounded-adv.svg,accessibility-circle-rounded-adv,SCAN0074_r04_c02,SCAN0074,4,2,0
do-not-enter-small-dot74.svg,do-not-enter-small-dot74,SCAN0074_r04_c03,SCAN0074,4,3,0
wheelchair-accessible-rounded.svg,wheelchair-accessible-rounded,SCAN0074_r05_c01,SCAN0074,5,1,0
locker-room-woman.svg,locker-room-woman,SCAN0091_r01_c01,SCAN0091,1,1,1
first-aid-cabinet.svg,first-aid-cabinet,SCAN0091_r01_c03,SCAN0091,1,3,1
towel-drying.svg,towel-drying,SCAN0091_r01_c04,SCAN0091,1,4,1
exit-arrow-door.svg,exit-arrow-door,SCAN0091_r01_c05,SCAN0091,1,5,1
coat-hanger-hook.svg,coat-hanger-hook,SCAN0091_r02_c01,SCAN0091,2,1,0
shower.svg,shower,SCAN0091_r02_c02,SCAN0091,2,2,0
soccer-kick.svg,soccer-kick,SCAN0091_r02_c04,SCAN0091,2,4,0
swimming.svg,swimming,SCAN0091_r03_c01,SCAN0091,3,1,0
diving-springboard.svg,diving-springboard,SCAN0091_r03_c02,SCAN0091,3,2,0
wrestling-2-2.svg,wrestling-2,SCAN0091_r03_c03,SCAN0091,3,3,1
cycling.svg,cycling,SCAN0091_r03_c04,SCAN0091,3,4,0
shooting-rifle.svg,shooting-rifle,SCAN0091_r04_c01,SCAN0091,4,1,0
field-hockey.svg,field-hockey,SCAN0091_r04_c02,SCAN0091,4,2,0
fencing-3.svg,fencing-3,SCAN0091_r04_c03,SCAN0091,4,3,0
canoeing-kayak.svg,canoeing-kayak,SCAN0091_r04_c04,SCAN0091,4,4,0
wrestling-3.svg,wrestling-3,SCAN0091_r05_c01,SCAN0091,5,1,0
gymnastics-rings-hang.svg,gymnastics-rings-hang,SCAN0091_r05_c03,SCAN0091,5,3,1
javelin-throw.svg,javelin-throw,SCAN0091_r05_c05,SCAN0091,5,5,0
rowing-2-2.svg,rowing-2,SCAN0091_r05_c06,SCAN0091,5,6,0
judo-throw.svg,judo-throw,SCAN0091_r06_c01,SCAN0091,6,1,0
sailing.svg,sailing,SCAN0091_r06_c02,SCAN0091,6,2,0
equestrian.svg,equestrian,SCAN0091_r06_c03,SCAN0091,6,3,0
pentathlon-combo.svg,pentathlon-combo,SCAN0091_r06_c04,SCAN0091,6,4,1
water-polo.svg,water-polo,SCAN0092_r01_c01,SCAN0092,1,1,1
icon-legend-phone-mail-money-cross.svg,icon-legend-phone-mail-money-cross,SCAN0092_r02_c01,SCAN0092,2,1,1
icon-legend-mens-womens-restroom.svg,icon-legend-mens-womens-restroom,SCAN0092_r03_c01,SCAN0092,3,1,1
icon-legend-help-bus.svg,icon-legend-help-bus,SCAN0092_r03_c02,SCAN0092,3,2,1
icon-legend-dining-coffee-gift-smoking.svg,icon-legend-dining-coffee-gift-smoking,SCAN0092_r04_c01,SCAN0092,4,1,1
icon-legend-laundry-coatcheck-shower.svg,icon-legend-laundry-coatcheck-shower,SCAN0092_r05_c01,SCAN0092,5,1,1
parking-p-striped.svg,parking-p-striped,SCAN0092_r05_c02,SCAN0092,5,2,0
icon-legend-volleyball-diving-swimming.svg,icon-legend-volleyball-diving-swimming,SCAN0092_r06_c01,SCAN0092,6,1,1
icon-legend-cycling-shooting-hockey.svg,icon-legend-cycling-shooting-hockey,SCAN0093_r01_c02,SCAN0093,1,2,1
fencing-2-2.svg,fencing-2,SCAN0093_r02_c01,SCAN0093,2,1,0
volleyball-net.svg,volleyball-net,SCAN0093_r03_c01,SCAN0093,3,1,0
equestrian-horse-head.svg,equestrian-horse-head,SCAN0093_r04_c01,SCAN0093,4,1,1
icon-legend-sports-mix.svg,icon-legend-sports-mix,SCAN0093_r04_c02,SCAN0093,4,2,1
icon-legend-phone-mail-money-firstaid.svg,icon-legend-phone-mail-money-firstaid,SCAN0093_r05_c01,SCAN0093,5,1,1
icon-legend-lostproperty-luggage-restroom-person.svg,icon-legend-lostproperty-luggage-restroom-person,SCAN0093_r06_c01,SCAN0093,6,1,1
telephone-c-shape-2.svg,telephone-c-shape-2,SCAN0075_r01_c01,SCAN0075,1,1,0
envelope-outline-2.svg,envelope-outline-2,SCAN0075_r01_c02,SCAN0075,1,2,0
luggage-key-frame-2.svg,luggage-key-frame-2,SCAN0075_r01_c03,SCAN0075,1,3,0
elevator-arrows-bars-2.svg,elevator-arrows-bars-2,SCAN0075_r01_c04,SCAN0075,1,4,0
mens-figure-simple-2.svg,mens-figure-simple-2,SCAN0075_r02_c01,SCAN0075,2,1,0
